TINH|REF_TINH_CODE|REF_HUYEN_CODE|HUYEN|REF_XA_CODE|XA
Thành phố Hà Nội|148873|151065|Huyện Ba Vì|151147|Xã Phú Cường
Thành phố Hà Nội|148873|151065|Huyện Ba Vì|151149|Xã Phú Đông
Thành phố Hà Nội|148873|152080|Huyện Quốc Oai|152175|Xã Đông Xuân (MN)
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152187|Thị trấn Sóc Sơn
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152236|Xã Phù Lỗ
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152238|Xã Phú Minh
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152242|Xã Thanh Xuân
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152244|Xã Mai Đình
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152246|Xã Quang Tiến
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152252|Xã Trung Giã
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152254|Xã Đức Hòa
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152256|Xã Tân Minh
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152260|Xã Đông Xuân
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152262|Xã Tân Dân
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152264|Xã Tân Hưng
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152266|Xã Việt Long
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152268|Xã Hiền Ninh
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152270|Xã Xuân Giang
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152274|Xã Phù Linh
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152276|Xã Nam Sơn
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152278|Xã Bắc Sơn
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152280|Xã Minh Trí
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152282|Xã Minh Phú
Thành phố Hà Nội|148873|152186|Huyện Sóc Sơn|152284|Xã Hồng Kỳ
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152337|Xã Yên Trung
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152339|Xã Đại Đồng
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152341|Xã Phú Kim
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152343|Xã Liên Quan
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152345|Xã Kim Quan
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152347|Xã Hương Ngải
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152349|Xã Dị Nậu
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152351|Xã Bình Phú
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152355|Xã Chàng Sơn
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152357|Xã Thạch Xá
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152359|Xã Phùng Xá
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152361|Xã Hữu Bằng
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152365|Xã Bình Yên
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152367|Xã Tân Xã
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152371|Xã Đồng Trúc
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152373|Xã Thạch Hòa
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152375|Xã Lại Thượng
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152377|Xã Cẩm Yên
Thành phố Hà Nội|148873|152286|Huyện Thạch Thất|152382|Xã Tiến Xuân
Thành phố Hà Nội|148873|152384|Huyện Thanh Oai|152385|Thị trấn Kim Bài
Thành phố Hà Nội|148873|152384|Huyện Thanh Oai|152440|Xã Bình Minh
Thành phố Hà Nội|148873|152384|Huyện Thanh Oai|152444|Xã Thanh Mai
Thành phố Hà Nội|148873|152384|Huyện Thanh Oai|152448|Xã Phương Trung
Thành phố Hà Nội|148873|152384|Huyện Thanh Oai|152450|Xã Hồng Dương
Thành phố Hà Nội|148873|152384|Huyện Thanh Oai|152452|Xã Tam Hưng
Thành phố Hà Nội|148873|152384|Huyện Thanh Oai|152454|Xã Thanh Thùy
Thành phố Hà Nội|148873|152384|Huyện Thanh Oai|152460|Xã Thanh Văn
Thành phố Hà Nội|148873|152384|Huyện Thanh Oai|152462|Xã Đỗ Động
Thành phố Hà Nội|148873|152384|Huyện Thanh Oai|152466|Xã Kim An
Thành phố Hà Nội|148873|152384|Huyện Thanh Oai|152470|Xã Liên Châu
Thành phố Hà Nội|148873|152384|Huyện Thanh Oai|152472|Xã Tân Ước
Thành phố Hà Nội|148873|152474|Huyện Thanh Trì|152475|Thị trấn Văn Điển
Thành phố Hà Nội|148873|152474|Huyện Thanh Trì|152553|Xã Ngũ Hiệp
Thành phố Hà Nội|148873|152474|Huyện Thanh Trì|152559|Xã Duyên Hà
Thành phố Hà Nội|148873|152474|Huyện Thanh Trì|152561|Xã Đông Mỹ
Thành phố Hà Nội|148873|152474|Huyện Thanh Trì|152563|Xã Liên Ninh
Thành phố Hà Nội|148873|152474|Huyện Thanh Trì|152565|Xã Đại Áng
Thành phố Hà Nội|148873|152474|Huyện Thanh Trì|152567|Xã Vạn Phúc
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152588|Thị trấn Thường Tín
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152641|Xã Duyên Thái
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152647|Xã Văn Bình
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152649|Xã Hà Hồi
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152651|Xã Liên Phương
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152653|Xã Văn Phú
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152655|Xã Tiền Phong
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152657|Xã Tô Hiệu
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152661|Xã Vạn Điểm
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152663|Xã Hòa Bình
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152665|Xã Thư Phú
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152667|Xã Hiền Giang
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152669|Xã Hồng Vân
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152671|Xã Tự Nhiên
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152675|Xã Văn Tảo
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152677|Xã Thắng Lợi
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152679|Xã Khánh Hà
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152681|Xã Quất Động
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152683|Xã Dũng Tiến
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152685|Xã Thống Nhất
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152689|Xã Chương Dương
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152691|Xã Nghiêm Xuyên
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152693|Xã Nguyễn Trãi
Thành phố Hà Nội|148873|152587|Huyện Thường Tín|152695|Xã Tân Minh
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152698|Thị trấn Vân Đình
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152738|Xã Trường Thịnh
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152740|Xã Liên Bạt
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152742|Xã Phương Tú
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152744|Xã Trung Tú
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152746|Xã Đồng Tân
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152750|Xã Hoa Sơn
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152752|Xã Vạn Thái
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152754|Xã Hòa Xá
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152758|Xã Viên Nội
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152760|Xã Cao Thành
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152762|Xã Đồng Tiến
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152764|Xã Hòa Phú
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152766|Xã Phù Lưu
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152770|Xã Hồng Quang
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152774|Xã Minh Đức
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152776|Xã Kim Đường
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152778|Xã Tảo Đường Văn
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152782|Xã Đồng Lỗ
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152784|Xã Hòa Lâm
Thành phố Hà Nội|148873|152697|Huyện Ứng Hòa|152786|Xã Trầm Lộng
Thành phố Hải Phòng|152792|153309|Quận Hải An|153345|Phường Thành Tô
Thành phố Hải Phòng|152792|153309|Quận Hải An|153352|Phường Đằng Lâm
Thành phố Hải Phòng|152792|153309|Quận Hải An|153379|Phường Đông Hải 1
Thành phố Hải Phòng|152792|153309|Quận Hải An|153382|Phường Đông Hải 2
Thành phố Hải Phòng|152792|153309|Quận Hải An|153385|Phường Đông Hải 3
Thành phố Hải Phòng|152792|153309|Quận Hải An|153394|Phường Đông Hải 6
Thành phố Hải Phòng|152792|153309|Quận Hải An|153397|Phường Đông Hải 7
Thành phố Hải Phòng|152792|153309|Quận Hải An|153400|Phường Đông Hải 8
Thành phố Hải Phòng|152792|153309|Quận Hải An|153403|Phường Đông Hải 9
Thành phố Hải Phòng|152792|153309|Quận Hải An|153409|Phường Đông Hải 11
Thành phố Hải Phòng|152792|153309|Quận Hải An|153412|Phường Đông Hải 12
Thành phố Hải Phòng|152792|153309|Quận Hải An|153415|Phường Đông Hải 13
Thành phố Hải Phòng|152792|153309|Quận Hải An|153421|Phường Đông Hải 15
Thành phố Hải Phòng|152792|153309|Quận Hải An|153424|Phường Đông Hải 16
Thành phố Hải Phòng|152792|153309|Quận Hải An|153447|Phường Đằng Hải
Thành phố Hải Phòng|152792|153309|Quận Hải An|153479|Phường Nam Hải
Thành phố Hải Phòng|152792|153309|Quận Hải An|153504|Phường Tràng Cát
Thành phố Hải Phòng|152792|153681|Quận Dương Kinh|153682|Phường Anh Dũng
Thành phố Hải Phòng|152792|153681|Quận Dương Kinh|153742|Phường Hòa Nghĩa
Thành phố Hải Phòng|152792|153681|Quận Dương Kinh|153776|Phường Tân Thành
Thành phố Hải Phòng|152792|153681|Quận Dương Kinh|153802|Phường Hưng Đạo
Thành phố Hải Phòng|152792|153681|Quận Dương Kinh|153829|Phường Đa Phúc
Thành phố Hải Phòng|152792|154027|Huyện An Dương|154028|Thị trấn An Dương
Thành phố Hải Phòng|152792|154046|Huyện An Lão|154047|Thị trấn An Lão
Thành phố Hải Phòng|152792|154099|Huyện Kiến Thụy|154100|Thị trấn Trường Sơn
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|154128|Thị trấn Tiên Lãng
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|154234|Thị trấn Vĩnh Bảo
Thành phố Hải Phòng|152792|154284|Huyện Cát Hải|154285|Thị trấn Cát Bà
Thành phố Hải Phòng|152792|154284|Huyện Cát Hải|154326|Thị trấn Cát Hải
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|154336|Thị trấn Núi Đèo
Thành phố Hải Phòng|152792|154027|Huyện An Dương|154375|Xã An Hòa
Thành phố Hải Phòng|152792|154027|Huyện An Dương|154383|Xã Bắc Sơn
Thành phố Hải Phòng|152792|154027|Huyện An Dương|154395|Xã An Hồng
Thành phố Hải Phòng|152792|154027|Huyện An Dương|154405|Xã Hồng Thái
Thành phố Hải Phòng|152792|154027|Huyện An Dương|154415|Xã Đặng Cương
Thành phố Hải Phòng|152792|154027|Huyện An Dương|154436|Xã Đại Bản
Thành phố Hải Phòng|152792|154027|Huyện An Dương|154444|Xã An Hưng
Thành phố Hải Phòng|152792|154027|Huyện An Dương|154464|Xã Đồng Thái
Thành phố Hải Phòng|152792|154027|Huyện An Dương|154473|Xã Quốc Tuấn
Thành phố Hải Phòng|152792|154027|Huyện An Dương|154482|Xã Tân Tiến
Thành phố Hải Phòng|152792|154027|Huyện An Dương|154494|Xã Nam Sơn
Thành phố Hải Phòng|152792|154027|Huyện An Dương|154504|Xã Lê Thiện
Thành phố Hải Phòng|152792|154027|Huyện An Dương|154515|Xã An Đồng
Thành phố Hải Phòng|152792|154046|Huyện An Lão|154536|Xã Trường Thọ
Thành phố Hải Phòng|152792|154046|Huyện An Lão|154556|Xã Chiến Thắng
Thành phố Hải Phòng|152792|154046|Huyện An Lão|154565|Xã Tân Viên
Thành phố Hải Phòng|152792|154046|Huyện An Lão|154575|Xã An Thọ
Thành phố Hải Phòng|152792|154046|Huyện An Lão|154584|Xã Quang Hưng
Thành phố Hải Phòng|152792|154046|Huyện An Lão|154594|Xã An Tiến
Thành phố Hải Phòng|152792|154046|Huyện An Lão|154610|Xã Thái Sơn
Thành phố Hải Phòng|152792|154046|Huyện An Lão|154647|Xã An Thắng
Thành phố Hải Phòng|152792|154046|Huyện An Lão|154659|Xã Bát Trang
Thành phố Hải Phòng|152792|154046|Huyện An Lão|154685|Xã Quang Trung
Thành phố Hải Phòng|152792|154099|Huyện Kiến Thụy|154713|Xã Đông Phương
Thành phố Hải Phòng|152792|154099|Huyện Kiến Thụy|154723|Xã Đại Đồng
Thành phố Hải Phòng|152792|154099|Huyện Kiến Thụy|154734|Xã Minh Tân
Thành phố Hải Phòng|152792|154099|Huyện Kiến Thụy|154761|Xã Tú Sơn
Thành phố Hải Phòng|152792|154099|Huyện Kiến Thụy|154785|Xã Đoàn Xá
Thành phố Hải Phòng|152792|154099|Huyện Kiến Thụy|154796|Xã Thanh Sơn
Thành phố Hải Phòng|152792|154099|Huyện Kiến Thụy|154808|Xã Thụy Hương
Thành phố Hải Phòng|152792|154099|Huyện Kiến Thụy|154820|Xã Kiến Quốc
Thành phố Hải Phòng|152792|154099|Huyện Kiến Thụy|154832|Xã Du Lễ
Thành phố Hải Phòng|152792|154099|Huyện Kiến Thụy|154862|Xã Hữu Bằng
Thành phố Hải Phòng|152792|154099|Huyện Kiến Thụy|154892|Xã Ngũ Đoan
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|154916|Xã Đại Thắng
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|154928|Xã Tiên Cường
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|154942|Xã Tự Cường
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|154958|Xã Quyết Tiến
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|154969|Xã Khởi Nghĩa
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|154978|Xã Tiên Thanh
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|154986|Xã Cấp Tiến
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|154995|Xã Kiến Thiết
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|155005|Xã Đoàn Lập
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|155027|Xã Quang Phục
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|155036|Xã Toàn Thắng
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|155047|Xã Tiên Minh
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|155053|Xã Tiên Thắng
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|155064|Xã Bắc Hưng
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|155076|Xã Nam Hưng
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|155097|Xã Tây Hưng
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|155105|Xã Tiên Hưng
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|155115|Xã Hùng Thắng
Thành phố Hải Phòng|152792|154127|Huyện Tiên Lãng|155127|Xã Vinh Quang
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155136|Xã Nhân Hoà
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155148|Xã Đồng Minh
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155168|Xã Vĩnh Long
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155179|Xã Hùng Tiến
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155191|Xã Tân Liên
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155201|Xã Liên Am
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155220|Xã Vĩnh An
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155234|Xã Cổ Am
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155260|Xã Tam Đa
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155269|Xã Hiệp Hoà
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155279|Xã Tam Cường
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155295|Xã Tiền Phong
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155305|Xã Dũng Tiến
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155315|Xã Hoà Bình
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155326|Xã Thắng Thuỷ
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155348|Xã Cộng Hiền
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155360|Xã Lý Học
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155373|Xã Việt Tiến
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155395|Xã Vĩnh Tiến
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155406|Xã An Hoà
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155429|Xã Trấn Dương
Thành phố Hải Phòng|152792|155135|Huyện Vĩnh Bảo|155449|Xã Trung Lập
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155459|Xã An Sơn
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155469|Xã Phù Ninh
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155489|Xã Kỳ Sơn
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155498|Xã Quảng Thanh
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155510|Xã Chính Mỹ
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155540|Xã Mỹ Đồng
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155550|Xã Thiên Hương
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155564|Xã Kiền Bái
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155574|Xã Lâm Động
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155584|Xã Hoàng Động
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155602|Xã Tân Dương
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155645|Xã Thuỷ Đường
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155685|Xã Đông Sơn
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155698|Xã Lưu Kiếm
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155709|Xã Lưu Kỳ
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155718|Xã Liên Khê
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155734|Xã Gia Minh
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155743|Xã Gia Đức
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155751|Xã An Lư
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155762|Xã Trung Hà
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155786|Xã Ngũ Lão
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155798|Xã Tam Hưng
Thành phố Hải Phòng|152792|154335|Huyện Thủy Nguyên|155809|Xã Phục Lễ
